,Streams,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,Score,duration
1136,2661577,0.206,0.731,0.6659999999999999,0.0,5,0.12,-5.184,0,0.0401,119.929,4,0.14400000000000002,1.1424894062703332,268.0
1137,4909877,0.124,0.611,0.644,0.0,6,0.124,-7.607,0,0.0553,105.969,4,0.13,1.4965351137586915,222.0
1138,40581,0.5870000000000001,0.831,0.7,0.0,8,0.08,-4.174,0,0.133,99.97,4,0.5820000000000001,-1.1134766114267791,226.0
1139,102733,0.17,0.863,0.631,0.0,1,0.078,-4.959,0,0.0822,109.99,4,0.89,-0.586505205596016,207.0
1140,8387887,0.075,0.696,0.8170000000000001,0.0,1,0.187,-3.862,1,0.109,98.064,4,0.782,1.7119825167431653,216.0
1141,147668,0.4970000000000001,0.917,0.7390000000000001,0.00504,1,0.0956,-6.005,0,0.13,132.02200000000002,4,0.805,-0.29784454704008173,249.0
1142,948949,0.0153,0.586,0.624,1.78e-06,5,0.133,-5.9460000000000015,1,0.113,68.976,4,0.267,0.4554049032360189,186.0
1143,44595,0.175,0.8140000000000001,0.779,0.000671,11,0.0605,-3.2710000000000004,1,0.235,93.43,4,0.544,-1.1366500982550065,268.0
1144,6555585,0.187,0.852,0.773,3.05e-05,8,0.159,-2.9210000000000003,0,0.0776,102.034,4,0.907,1.5513412480015423,196.0
1145,274498,0.414,0.775,0.568,1.4499999999999997e-05,10,0.113,-8.456,0,0.0644,99.942,4,0.478,-0.10809606366695823,222.0
1146,203844,0.969,0.443,0.369,0.277,9,0.638,-9.514,1,0.0441,174.107,3,0.0989,-0.23313919255249244,208.0
1147,28848,0.338,0.526,0.638,3.76e-05,2,0.0605,-8.144,1,0.0647,180.00099999999995,4,0.531,-1.2299123852804112,255.0
1148,3433305,0.33,0.659,0.716,0.0,5,0.173,-5.672999999999999,0,0.111,148.015,4,0.4370000000000001,1.2683168445215176,212.0
1149,18967,0.305,0.785,0.495,4.82e-06,11,0.0936,-8.865,1,0.0946,109.992,4,0.586,-1.448365373840133,185.0
1150,78383,0.11,0.768,0.282,0.0208,8,0.113,-10.348,0,0.0863,97.043,4,0.175,-0.6613985935432608,220.0
1151,4938039,0.365,0.743,0.78,8.57e-05,0,0.0706,-7.756,0,0.0645,114.016,4,0.768,1.3765918534375974,201.0
1152,1360906,0.382,0.612,0.585,0.0,1,0.111,-7.792000000000002,0,0.0598,132.96200000000002,4,0.267,0.8340777827668692,286.0
1153,20777,0.493,0.633,0.718,0.0,8,0.121,-5.808,1,0.33,81.862,4,0.7040000000000001,-1.475873106903942,233.0
1154,3171410,0.591,0.488,0.762,0.0,8,0.0763,-3.842,1,0.0865,123.889,4,0.7090000000000001,1.3745290723022479,210.0
1155,172042,0.569,0.55,0.746,0.0,1,0.32,-3.4960000000000004,0,0.242,127.684,4,0.393,-0.33309711071657566,152.0
1156,1799335,0.158,0.784,0.748,9.79e-06,1,0.0729,-7.149,1,0.166,145.046,4,0.605,0.8991366067625579,202.0
1157,568942,0.358,0.5820000000000001,0.716,0.0,9,0.0863,-5.871,1,0.525,123.392,4,0.414,0.19804222333658977,142.0
1158,218070,0.412,0.83,0.687,0.0,0,0.117,-7.237,0,0.131,131.858,4,0.314,-0.17350089050951592,149.0
1159,1061625,0.394,0.588,0.8029999999999999,0.0,4,0.104,-3.84,0,0.194,157.918,4,0.54,0.6404237915351702,216.0
1160,35676,0.0322,0.703,0.826,0.00629,10,0.179,-7.1789999999999985,0,0.0341,103.564,4,0.945,-1.0439360296147846,285.0
1161,21368,0.5329999999999999,0.518,0.521,0.0115,2,0.106,-8.576,0,0.259,90.753,4,0.6579999999999999,-1.4291955547375477,232.0
1162,198969,0.568,0.757,0.654,0.0,8,0.127,-6.6160000000000005,0,0.322,120.039,4,0.196,-0.25435271603710313,146.0
1163,16809,0.025,0.7340000000000001,0.7659999999999999,0.0013800000000000002,1,0.108,-4.485,1,0.0383,127.986,4,0.6,-1.4160170700835772,215.0
1164,403807,0.183,0.733,0.508,2.22e-06,0,0.0936,-8.967,0,0.278,124.127,4,0.237,0.2608437382305955,181.0
1165,612369,0.00837,0.613,0.8,0.0,0,0.117,-4.706,1,0.0376,100.906,4,0.29100000000000004,0.3781684017194509,186.0
1166,21669,0.166,0.747,0.675,0.0,9,0.165,-4.51,0,0.365,76.98899999999998,4,0.414,-1.51599881493104,152.0
1167,58265,0.408,0.955,0.8140000000000001,0.0,1,0.14800000000000002,-4.356,0,0.342,117.073,4,0.606,-0.871361304944068,347.0
1168,1354219,0.188,0.968,0.589,1.84e-06,10,0.0949,-8.593,0,0.0827,126.995,4,0.625,0.6373153907445134,175.0
1169,113416,0.0262,0.534,0.583,0.0,2,0.421,-8.672,1,0.0288,105.997,4,0.145,-0.6587388809112222,232.0
1170,257313,0.0489,0.7390000000000001,0.7879999999999999,0.0,7,0.0679,-7.564,0,0.0938,129.972,4,0.6579999999999999,-0.10931576015371973,259.0
1171,766529,0.263,0.7829999999999999,0.493,0.0,0,0.7390000000000001,-7.923999999999999,0,0.289,119.493,4,0.194,0.4921596328508538,114.0
1172,26153,0.00194,0.919,0.73,8.51e-05,1,0.101,-6.581,1,0.08800000000000001,95.044,4,0.189,-1.472886629057553,220.0
1173,2730185,0.5429999999999999,0.847,0.527,0.0,8,0.314,-6.428,1,0.3720000000000001,114.033,4,0.183,1.0094721756142337,174.0
1174,2175313,0.213,0.773,0.68,1.57e-05,9,0.122,-6.377999999999999,0,0.141,128.062,4,0.4970000000000001,1.086356255218897,212.0
1175,205530,0.433,0.5579999999999999,0.87,0.00425,7,0.251,-5.56,1,0.0315,131.984,4,0.897,-0.4029622391437637,196.0
1176,28236,0.0164,0.626,0.8220000000000001,0.000296,6,0.139,-5.501,1,0.0434,97.003,4,0.374,-1.18014791430343,277.0
1177,1902023,0.225,0.769,0.789,2.71e-06,3,0.0789,-4.271,0,0.0458,109.988,4,0.633,0.8983246016306433,239.0
1178,3376103,0.519,0.7929999999999999,0.615,0.0,0,0.0978,-8.171,1,0.0623,110.091,4,0.5539999999999999,1.2390339388684548,223.0
1179,1377735,0.127,0.737,0.7290000000000001,2.1600000000000007e-05,5,0.077,-6.817,0,0.0354,111.937,4,0.436,0.8484373714907728,213.0
1180,1225516,0.7040000000000001,0.825,0.518,1.27e-06,5,0.0998,-9.684,0,0.0359,120.036,4,0.425,0.7584082965943912,255.0
1181,8343402,0.0871,0.971,0.7959999999999999,0.0,8,0.139,-5.731,0,0.306,120.039,4,0.821,1.6548138051858476,140.0
1182,457373,0.606,0.84,0.458,0.0,2,0.0977,-12.212,1,0.314,125.016,4,0.409,0.22154995409277922,154.0
1183,802229,0.211,0.595,0.772,0.0,0,0.134,-6.504,0,0.457,96.76,4,0.524,0.5017650949875861,224.0
1184,234838,0.0041,0.617,0.6759999999999999,1.11e-06,3,0.105,-7.845,0,0.0339,95.002,4,0.402,-0.10792015446130822,198.0
1185,5002821,0.18,0.7340000000000001,0.8440000000000001,0.0175,0,0.114,-4.178,1,0.0585,143.936,4,0.258,2.164780980192777,154.0
1186,6088626,0.265,0.565,0.745,0.0,0,0.147,-7.733,1,0.31,170.65400000000002,4,0.35200000000000004,1.6168703079665065,240.0
1187,1014890,0.787,0.7829999999999999,0.371,0.0,5,0.0871,-9.287,0,0.0597,126.038,4,0.805,0.4132263376490761,190.0
1188,52947,0.612,0.7509999999999999,0.343,0.0,5,0.0857,-10.388,0,0.103,108.996,4,0.185,-0.9056406958506958,271.0
1189,61080,0.157,0.888,0.913,0.0,0,0.0944,-4.383,1,0.388,123.129,4,0.743,-0.9518713536030065,315.0
1190,243581,0.422,0.652,0.778,0.0,8,0.182,-5.882999999999999,0,0.299,110.02,4,0.522,-0.062144980731501584,228.0
1191,28071,0.0635,0.8440000000000001,0.684,0.0,5,0.114,-5.3420000000000005,0,0.129,122.932,4,0.417,-1.168272550040811,239.0
1192,29919,0.0873,0.743,0.7659999999999999,0.0,0,0.509,-6.375,1,0.0265,127.96,4,0.61,-1.25766152523181,289.0
1193,96115,0.29,0.742,0.479,0.0,10,0.391,-5.83,1,0.0551,119.951,4,0.34600000000000003,-0.5018117069634112,237.0
1194,4243095,0.125,0.763,0.519,0.0,1,0.108,-7.431,1,0.0892,116.005,4,0.332,1.3899322247439874,256.0
1195,77007,0.29600000000000004,0.627,0.721,6.409999999999999e-05,0,0.231,-7.782,0,0.0304,130.08,4,0.383,-0.7000876419192177,238.0
1196,1872315,0.0533,0.599,0.667,0.0,7,0.134,-4.267,1,0.0367,80.984,4,0.8170000000000001,1.22724650505242,289.0
1197,25933,0.111,0.745,0.7859999999999999,0.0,6,0.0119,-4.974,0,0.172,128.046,4,0.62,-1.2925246041691105,182.0
1198,4901726,0.0215,0.653,0.6579999999999999,1.66e-06,2,0.0939,-6.428,1,0.0304,99.99,4,0.219,1.4871484999082671,222.0
1199,140533,0.4370000000000001,0.8340000000000001,0.6890000000000001,0.0,10,0.112,-6.7010000000000005,0,0.535,96.965,4,0.685,-0.559594948844141,169.0
1200,161898,0.46,0.764,0.56,0.0,10,0.1,-8.692,0,0.364,139.88,4,0.331,-0.3429647131747005,251.0
1201,525433,0.507,0.417,0.617,0.0,1,0.0822,-8.217,0,0.315,207.626,4,0.637,0.19225370196844685,249.0
1202,27527,0.139,0.6890000000000001,0.713,0.000468,9,0.128,-6.575,0,0.0394,99.97,4,0.535,-1.1722608056108816,256.0
1203,99600,0.233,0.737,0.73,0.0,8,0.12,-4.832,1,0.0355,127.986,4,0.311,-0.742902540308784,245.0
1204,1127337,0.105,0.754,0.458,0.0,8,0.249,-6.852,1,0.14400000000000002,96.011,4,0.495,0.5800378870724693,204.0
1205,754455,0.0461,0.82,0.637,1.74e-06,6,0.399,-8.767999999999999,0,0.355,118.918,4,0.35100000000000003,0.43904632272460176,196.0
1206,229600,0.189,0.6609999999999999,0.79,0.0,2,0.217,-4.641,0,0.229,154.952,4,0.708,-0.12635333213290081,151.0
1207,253677,0.000704,0.909,0.546,0.0008230000000000001,8,0.36,-7.513,1,0.175,138.043,4,0.0986,-0.18199847578294304,225.0
1208,10055958,0.426,0.747,0.434,0.000405,6,0.108,-8.3,0,0.0828,127.052,4,0.311,1.9366147031785421,217.0
1209,22008,0.0689,0.556,0.5379999999999999,0.0,8,0.196,-5.408,0,0.0382,143.95,4,0.29100000000000004,-1.5269238055859997,223.0
1210,28438,0.199,0.634,0.64,0.00029,0,0.0697,-6.5539999999999985,0,0.0264,121.429,4,0.464,-1.3921308895572422,202.0
1211,14393,0.0904,0.784,0.631,0.008440000000000001,11,0.0264,-7.715,1,0.0958,87.955,4,0.964,-1.5349714722846133,227.0
1212,101847,0.235,0.8340000000000001,0.527,0.00968,7,0.632,-10.4,1,0.193,105.86,4,0.319,-0.41155541672753426,205.0
1213,20584,0.0752,0.52,0.363,1.13e-05,1,0.0609,-12.655,1,0.0286,131.224,4,0.273,-1.4324393306964238,394.0
1214,2912634,0.14,0.794,0.8540000000000001,0.000161,3,0.0943,-6.487,0,0.0781,144.809,4,0.789,1.2193982554997387,220.0
1215,5671530,0.203,0.83,0.69,0.0,11,0.128,-6.52,0,0.289,130.003,4,0.267,1.3432439910290883,177.0
1216,12240195,0.0604,0.67,0.838,0.000611,0,0.159,-4.0310000000000015,1,0.0362,104.998,4,0.7170000000000001,1.9068716434644404,222.0
1217,6849944,0.381,0.857,0.8,0.0,2,0.0913,-4.035,1,0.0583,121.996,4,0.966,1.6682562117904138,199.0
1218,977476,0.322,0.7340000000000001,0.6940000000000001,0.0,4,0.463,-7.36,0,0.238,118.007,4,0.353,0.6479351300902987,288.0
1219,2543801,0.408,0.62,0.7979999999999999,0.0,7,0.0988,-6.124,0,0.0859,129.77700000000002,4,0.463,1.0804051267299628,245.0
1220,422779,0.0172,0.797,0.5329999999999999,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329,0.13200873541849295,147.0
1221,1765984,0.563,0.877,0.6,0.0,1,0.0825,-9.299,0,0.28800000000000003,124.007,4,0.529,0.7866567529141092,213.0
1222,887253,0.642,0.693,0.583,3.87e-06,10,0.0586,-6.355,1,0.0326,97.999,4,0.482,0.5863866970512647,217.0
1223,2712820,0.414,0.748,0.524,0.0,8,0.111,-5.599,1,0.0338,95.01,4,0.6609999999999999,1.1555024765840196,245.0
1224,213584,0.723,0.813,0.722,0.0,10,0.138,-3.5860000000000003,1,0.259,99.97,4,0.605,-0.2056500338294657,272.0
1225,374932,0.466,0.775,0.595,0.0,9,0.141,-7.609,0,0.219,134.026,4,0.638,0.10395814774208632,218.0
1226,114227,0.317,0.386,0.377,1.96e-06,4,0.0864,-9.372,0,0.0484,172.618,3,0.168,-0.6203230038578935,222.0
1227,355416,0.24,0.705,0.633,0.0,2,0.159,-7.193,0,0.0377,119.979,4,0.304,-0.0459111338465299,177.0
1228,1053539,0.0364,0.628,0.797,0.0,11,0.104,-3.953,0,0.0596,106.93,4,0.321,0.5338760159481876,215.0
1229,26800,0.000972,0.7070000000000001,0.924,0.00703,7,0.204,-2.842,1,0.031,127.937,4,0.919,-1.3634374427788758,206.0
1230,2954245,0.139,0.715,0.802,0.0,11,0.177,-4.647,0,0.0394,124.989,4,0.327,1.2264117334222435,198.0
1231,911830,0.124,0.691,0.753,0.0,3,0.119,-6.59,0,0.0856,129.952,4,0.665,0.5544307356498813,198.0
1232,58815,0.565,0.7040000000000001,0.639,0.0,4,0.138,-6.267,0,0.3670000000000001,115.201,4,0.396,-0.7684423696206198,203.0
1233,2726421,0.207,0.6829999999999999,0.53,0.0,5,0.394,-4.918,0,0.142,75.016,4,0.645,1.0987917932198126,190.0
1234,965654,0.655,0.419,0.246,0.0,11,0.0878,-8.397,0,0.0332,75.673,4,0.3720000000000001,0.43023066933039666,248.0
1235,2012576,0.747,0.85,0.598,0.0,3,0.175,-7.727,0,0.105,122.978,4,0.534,0.9704175098851938,227.0
1236,2111886,0.0762,0.857,0.643,0.0,7,0.28800000000000003,-7.0139999999999985,0,0.149,106.037,4,0.648,1.0478207135208153,216.0
1237,91728,0.332,0.945,0.878,0.000152,5,0.118,-7.106,0,0.14300000000000002,132.998,4,0.8270000000000001,-0.6968338542426639,284.0
1238,388137,0.34,0.7,0.632,0.0,11,0.0905,-6.734,0,0.206,129.94799999999998,4,0.8270000000000001,-0.09538367647315063,244.0
1239,340046,0.521,0.873,0.8270000000000001,0.0,9,0.0875,-6.006,1,0.093,124.006,4,0.884,0.02090380153933665,209.0
1240,19371,0.299,0.648,0.537,0.0,10,0.15,-6.433,1,0.48,124.047,4,0.172,-1.5323025454189436,166.0
1241,25539,0.08,0.325,0.418,0.000335,0,0.158,-6.0520000000000005,1,0.0582,190.738,3,0.197,-1.4356632669229146,228.0
1242,2618728,0.826,0.957,0.667,0.0205,10,0.179,-5.353,0,0.0856,132.01,4,0.556,1.0373024664341564,156.0
1243,918613,0.242,0.865,0.687,0.0,10,0.158,-3.744,0,0.217,139.023,4,0.486,0.5820287838030646,242.0
1244,7685007,0.000282,0.908,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.421,1.6160433095532198,177.0
1245,443967,0.239,0.8140000000000001,0.7829999999999999,0.0,9,0.16,-6.516,0,0.33,139.012,4,0.962,0.15233666467785015,149.0
1246,302403,0.68,0.755,0.6729999999999999,0.0,6,0.0903,-6.68,0,0.22,120.194,4,0.629,-0.20031630274820272,166.0
1247,19163,0.271,0.711,0.747,0.0,10,0.328,-6.165,0,0.061,100.01,4,0.5720000000000001,-1.5349714722846133,228.0
1248,2629517,0.183,0.593,0.868,0.0,1,0.365,-3.573,0,0.295,104.988,4,0.496,1.0423497587952126,201.0
1249,5816165,0.0159,0.8390000000000001,0.645,0.0228,9,0.0569,-6.084,0,0.081,98.972,4,0.64,1.5952364272268815,242.0
1250,3564446,0.264,0.863,0.657,0.00619,7,0.0713,-7.295,1,0.105,115.958,4,0.8290000000000001,1.2320739559171277,236.0
1251,61934,0.0754,0.813,0.5579999999999999,0.0,9,0.385,-7.559,1,0.337,124.949,4,0.631,-0.8597759610077969,251.0
1252,18216,0.115,0.624,0.618,3.3e-06,8,0.104,-4.868,1,0.0322,125.036,4,0.122,-1.448365373840133,197.0
1253,312510,0.221,0.5660000000000001,0.773,0.00713,8,0.491,-6.524,1,0.129,131.881,4,0.272,-0.08424272855404112,224.0
1254,630546,0.605,0.667,0.58,0.000231,5,0.0849,-6.412000000000001,1,0.0286,76.241,4,0.579,0.4129968961833842,160.0
1255,19877,0.112,0.657,0.815,0.00703,10,0.165,-5.655,0,0.119,172.017,4,0.648,-1.4817957751674768,201.0
1256,171257,0.0216,0.833,0.7859999999999999,0.0026100000000000003,4,0.08199999999999999,-4.827,0,0.0689,102.04,4,0.369,-0.3892842495520818,229.0
1257,1690540,0.555,0.6,0.628,0.0,9,0.193,-6.273,1,0.392,118.512,4,0.875,0.8399353818546113,172.0
1258,2149867,0.11,0.916,0.602,0.0,1,0.0982,-5.1789999999999985,1,0.185,116.964,4,0.389,0.9372454558228697,239.0
1259,1801592,0.772,0.648,0.465,1.98e-06,6,0.287,-9.716,0,0.171,103.025,4,0.407,0.9467086732656381,256.0
1260,20774,0.815,0.644,0.787,7.26e-05,3,0.233,-6.206,0,0.0353,105.96,4,0.879,-1.4817957751674768,213.0
1261,195044,0.207,0.7759999999999999,0.546,3.03e-05,6,0.0849,-6.956,0,0.0971,96.008,4,0.307,-0.3425719250875522,207.0
1262,21369,0.445,0.506,0.595,2.89e-06,10,0.657,-8.179,0,0.362,155.718,4,0.412,-1.4607685797400776,192.0
1263,2614281,0.473,0.942,0.6629999999999999,0.0,2,0.237,-5.91,0,0.12,130.06799999999998,4,0.429,0.8651354030606121,123.0
1264,85069,0.471,0.884,0.7120000000000001,0.0,8,0.17600000000000002,-6.581,1,0.5660000000000001,133.976,4,0.802,-0.6951993973366826,223.0
1265,192799,0.591,0.635,0.6679999999999999,0.0,4,0.129,-5.153,0,0.0747,107.03,4,0.626,-0.24942671579097003,150.0
1266,519158,0.61,0.7190000000000001,0.688,0.0186,9,0.0768,-6.723,0,0.0538,98.994,4,0.7559999999999999,0.21490056994809922,233.0
1267,21984,0.397,0.455,0.623,0.0,9,0.117,-8.305,0,0.476,183.52,4,0.273,-1.4420525806653852,213.0
1268,2714118,0.0249,0.705,0.7140000000000001,0.0,11,0.253,-6.39,0,0.0792,104.996,4,0.434,1.0526085588118266,210.0
1269,105562,0.0291,0.589,0.6509999999999999,3.2e-06,6,0.111,-5.097,1,0.0306,90.01100000000002,4,0.166,-0.44123411588366973,213.0
1270,1733658,0.105,0.972,0.481,4.87e-06,7,0.102,-7.126,0,0.0824,128.02,4,0.77,0.9211844135789636,229.0
1271,160726,0.35700000000000004,0.722,0.605,0.0,5,0.136,-5.631,0,0.116,119.991,4,0.342,-0.42630076786262033,271.0
1272,4403825,0.0071,0.631,0.7070000000000001,6.47e-06,10,0.339,-4.601,0,0.147,93.007,4,0.321,1.6328730175940258,149.0
1273,355508,0.0142,0.601,0.623,0.35700000000000004,1,0.102,-9.57,1,0.0727,119.886,4,0.0456,0.045030667885618984,217.0
1274,4739634,0.256,0.809,0.463,0.085,11,0.109,-11.377,1,0.0396,111.98,4,0.364,1.3621810159272996,299.0
1275,90291,0.29600000000000004,0.752,0.698,3.26e-06,7,0.081,-5.4,1,0.168,180.00400000000005,3,0.86,-0.7698650747483803,194.0
1276,2379358,0.547,0.7609999999999999,0.775,0.0,1,0.532,-3.332,1,0.413,82.64399999999998,3,0.602,1.0671125813854996,248.0
1277,61609,0.00402,0.743,0.733,0.0,8,0.304,-5.3370000000000015,1,0.0375,104.977,4,0.622,-0.9417147401496799,189.0
1278,457947,0.6679999999999999,0.7929999999999999,0.454,0.0,10,0.123,-7.2570000000000014,1,0.0908,89.99700000000001,4,0.4270000000000001,-0.03897488988198637,251.0
1279,196073,0.557,0.6990000000000001,0.594,0.0,8,0.136,-7.8279999999999985,1,0.227,66.516,4,0.847,-0.3374177244960063,179.0
1280,23882,0.8809999999999999,0.603,0.321,0.0,2,0.34,-11.489,1,0.0599,143.10399999999996,4,0.8440000000000001,-1.5132318168194863,156.0
1281,38965,0.4,0.8170000000000001,0.688,0.0,11,0.162,-5.945,1,0.118,119.986,4,0.233,-0.9638064732188932,206.0
1282,25080,0.333,0.73,0.527,1.88e-06,10,0.13699999999999998,-9.349,0,0.468,95.84,4,0.344,-1.4324393306964238,154.0
1283,114144,0.444,0.778,0.499,0.0,2,0.0865,-8.257,1,0.371,135.768,4,0.293,-0.6836140534004109,231.0
1284,143202,0.953,0.579,0.0842,0.0423,6,0.0935,-19.49,0,0.0561,98.189,4,0.188,-0.38348412175155644,111.0
1285,57508,0.35,0.852,0.6829999999999999,0.0,11,0.135,-7.096,0,0.205,128.001,4,0.7909999999999999,-0.8724020001090468,203.0
1286,461940,0.104,0.529,0.607,0.0,6,0.0631,-6.7810000000000015,1,0.0574,101.966,4,0.238,0.11197655460021408,234.0
1287,32672,0.157,0.754,0.5539999999999999,0.0,11,0.102,-7.61,1,0.262,139.929,4,0.332,-1.153385215893462,237.0
1288,535890,0.315,0.835,0.88,1.35e-06,7,0.0958,-4.032,1,0.12,180.00099999999995,3,0.762,0.17212527941032238,173.0
1289,563558,0.5770000000000001,0.625,0.575,0.106,0,0.0994,-10.557,0,0.07400000000000001,92.028,4,0.396,0.3771922666278955,240.0
1290,2145411,0.469,0.872,0.391,4.13e-06,0,0.297,-9.144,0,0.242,134.02100000000002,4,0.4370000000000001,0.9300166477411791,119.0
1291,214492,0.0216,0.778,0.812,0.0,2,0.0953,-5.32,1,0.123,96.012,4,0.239,-0.08691739113167875,193.0
1292,288264,0.203,0.872,0.624,0.0,2,0.0698,-6.49,1,0.287,126.001,4,0.358,-0.11692561567633986,199.0
1293,5472993,0.0744,0.684,0.823,0.0,9,0.111,-3.297,0,0.0773,91.048,4,0.647,1.4295224589707847,208.0
1294,131077,0.527,0.8590000000000001,0.5720000000000001,0.0,7,0.114,-7.246,0,0.315,127.962,4,0.234,-0.5676631461053714,178.0
1295,24068,0.051,0.657,0.71,0.0,9,0.0511,-5.591,1,0.103,134.07299999999998,4,0.4270000000000001,-1.336981829684811,215.0
1296,49080,0.172,0.843,0.86,0.0,7,0.31,-5.386,0,0.273,99.026,4,0.519,-1.0766864326583951,250.0
1297,422241,0.463,0.727,0.722,0.0,11,0.546,-6.572,1,0.316,122.122,4,0.228,0.18835350613493407,226.0
1298,61902,0.618,0.515,0.378,0.0,5,0.172,-8.264,1,0.065,91.883,4,0.536,-0.8739592004434538,201.0
1299,57986,0.145,0.84,0.453,0.0,6,0.481,-8.749,0,0.436,129.875,4,0.223,-0.9437617793431216,232.0
1300,15611,0.104,0.88,0.605,0.00488,5,0.106,-7.6389999999999985,0,0.0531,120.017,4,0.626,-1.4905568399514206,206.0
1301,446951,0.086,0.64,0.812,0.0,8,0.0509,-5.647,0,0.0834,86.01299999999998,4,0.914,0.2038950182887256,227.0
1302,38274,0.495,0.924,0.716,0.0,0,0.14800000000000002,-5.178,0,0.0883,128.988,4,0.8490000000000001,-1.1642538881627882,191.0
1303,113664,0.635,0.677,0.8809999999999999,0.0,7,0.251,-4.666,0,0.402,146.30100000000004,4,0.6729999999999999,-0.5742935722694462,264.0
1304,856344,0.0133,0.639,0.71,0.0,1,0.118,-7.445,1,0.0275,119.989,4,0.378,0.44849256957137945,233.0
1305,21817,0.0987,0.3720000000000001,0.919,0.0,11,0.234,-1.68,0,0.3,182.785,4,0.419,-1.4356632669229146,200.0
1306,42403,0.0117,0.722,0.7609999999999999,0.0,11,0.315,-4.459,0,0.0475,128.04399999999998,4,0.624,-1.0622000022496543,201.0
1307,14625,0.3720000000000001,0.8140000000000001,0.603,0.0,5,0.107,-7.827000000000001,1,0.405,90.082,4,0.458,-1.5349714722846133,226.0
1308,427181,0.631,0.8,0.521,0.0,3,0.12,-9.574,0,0.363,92.82,4,0.33,0.19101583390778612,181.0
1309,108375,0.446,0.628,0.69,0.0,8,0.112,-5.8279999999999985,1,0.0511,179.91099999999997,4,0.662,-0.5551915358365146,206.0
1310,30736914,0.581,0.825,0.652,0.0,1,0.0931,-3.1830000000000003,0,0.0802,95.977,4,0.931,2.7133683457589592,234.0
1311,24977,0.91,0.325,0.18,0.000633,10,0.113,-10.647,1,0.0311,72.416,1,0.0997,-1.3131983099689744,212.0
1312,491339,0.461,0.775,0.623,0.0,8,0.128,-5.957999999999998,1,0.35700000000000004,129.58,4,0.507,0.2724631960721853,251.0
1313,21116,0.172,0.642,0.8590000000000001,0.0,11,0.4,-7.737999999999999,0,0.4920000000000001,94.449,4,0.6779999999999999,-1.4452184275984192,218.0
1314,45242,0.0641,0.596,0.897,5.24e-05,10,0.0628,-2.94,1,0.0462,118.0,4,0.578,-0.9248105149532817,206.0
1315,2512112,0.374,0.7979999999999999,0.616,0.0,9,0.142,-7.072,0,0.158,86.06200000000003,4,0.807,1.0080700381557306,237.0
1316,308069,0.149,0.88,0.428,5.07e-05,9,0.114,-8.28,1,0.206,100.007,4,0.333,-0.14825398910505355,173.0
1317,28024,0.234,0.8220000000000001,0.5579999999999999,9.83e-06,0,0.133,-7.653,0,0.124,96.027,4,0.447,-1.4388676046318125,228.0
1318,8185207,0.348,0.482,0.785,0.0,4,0.29100000000000004,-5.646,0,0.335,104.904,4,0.424,1.643769829755259,148.0
1319,25495,0.721,0.669,0.447,0.0,10,0.0993,-10.470999999999998,0,0.444,131.981,4,0.575,-1.4388676046318125,160.0
1320,112108,0.521,0.684,0.503,1.5399999999999998e-05,7,0.159,-9.321,1,0.0517,111.949,4,0.7709999999999999,-0.5333969414031955,193.0
1321,5334182,0.498,0.736,0.795,1.21e-06,1,0.254,-3.299,0,0.0545,104.066,4,0.511,1.5596059189945404,231.0
1322,139208,0.79,0.6859999999999999,0.395,0.0,1,0.0821,-8.644,0,0.718,165.887,4,0.6409999999999999,-0.5493328739837741,128.0
1323,34866,0.504,0.531,0.521,0.0,0,0.189,-10.662,0,0.0358,91.798,4,0.82,-1.3634374427788758,134.0
1324,55977,0.166,0.782,0.685,1.18e-05,4,0.16,-6.237,1,0.0309,118.016,4,0.603,-0.8095368281978952,181.0
1325,4365039,0.256,0.52,0.7609999999999999,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.28600000000000003,1.3864203291882418,181.0
1326,179451,0.5710000000000001,0.802,0.371,3.82e-06,6,0.108,-9.087,0,0.131,113.951,4,0.263,-0.43471550416509225,220.0
1327,37458,0.142,0.726,0.8140000000000001,0.0,10,0.0386,-5.768,0,0.0572,99.976,4,0.588,-1.1380651646883175,231.0
1328,414895,0.0915,0.618,0.542,1.18e-05,0,0.223,-9.155,0,0.193,127.91,4,0.273,0.18990025268748983,260.0
1329,2341159,0.0102,0.6679999999999999,0.725,0.000479,1,0.0561,-6.127000000000002,1,0.266,191.944,4,0.7290000000000001,1.1990605760295872,210.0
1330,651752,0.371,0.852,0.649,0.0,1,0.0793,-6.515,1,0.241,140.029,4,0.6559999999999999,0.4180293813865665,192.0
1331,304375,0.229,0.8540000000000001,0.556,1.98e-06,8,0.41,-7.605,1,0.0778,136.02200000000002,4,0.344,0.08184881395893032,227.0
1332,102705,0.0896,0.78,0.7290000000000001,0.422,5,0.104,-9.138,0,0.0493,123.009,4,0.8440000000000001,-0.38863389545374,250.0
1333,17889,0.00151,0.664,0.883,0.0926,10,0.07200000000000001,-3.406,0,0.0353,127.962,4,0.381,-1.4324393306964238,252.0
1334,611023,0.479,0.8270000000000001,0.733,0.0,1,0.11,-6.778,0,0.259,126.03,4,0.459,0.26386444523572455,214.0
