,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
72,0.153,https://api.spotify.com/v1/audio-analysis/6cG9I4PyigCQJu6A6PmgH2,0.789,263773,0.733,6cG9I4PyigCQJu6A6PmgH2,0.0,1,0.0731,-5.817,1,0.288,122.937,4,https://api.spotify.com/v1/tracks/6cG9I4PyigCQJu6A6PmgH2,audio_features,spotify:track:6cG9I4PyigCQJu6A6PmgH2,0.417
73,0.0969,https://api.spotify.com/v1/audio-analysis/4iLqG9SeJSnt0cSPICSjxv,0.774,211475,0.626,4iLqG9SeJSnt0cSPICSjxv,3.12e-05,3,0.0848,-4.432,0,0.0432,100.041,4,https://api.spotify.com/v1/tracks/4iLqG9SeJSnt0cSPICSjxv,audio_features,spotify:track:4iLqG9SeJSnt0cSPICSjxv,0.777
74,0.0524,https://api.spotify.com/v1/audio-analysis/2E6HOLQTf2eWRyodu58oa4,0.952,185147,0.455,2E6HOLQTf2eWRyodu58oa4,1.55e-06,2,0.107,-9.011,1,0.357,118.994,4,https://api.spotify.com/v1/tracks/2E6HOLQTf2eWRyodu58oa4,audio_features,spotify:track:2E6HOLQTf2eWRyodu58oa4,0.436
75,0.229,https://api.spotify.com/v1/audio-analysis/0rz1z1dAOnu3qDbn2mD5UM,0.948,225333,0.516,0rz1z1dAOnu3qDbn2mD5UM,1.72e-06,7,0.135,-8.413,0,0.379,115.961,4,https://api.spotify.com/v1/tracks/0rz1z1dAOnu3qDbn2mD5UM,audio_features,spotify:track:0rz1z1dAOnu3qDbn2mD5UM,0.239
76,0.642,https://api.spotify.com/v1/audio-analysis/7B9TO9Syt0JoFJIQAqtTYJ,0.693,217200,0.583,7B9TO9Syt0JoFJIQAqtTYJ,3.87e-06,10,0.0586,-6.355,1,0.0326,97.999,4,https://api.spotify.com/v1/tracks/7B9TO9Syt0JoFJIQAqtTYJ,audio_features,spotify:track:7B9TO9Syt0JoFJIQAqtTYJ,0.482
77,0.107,https://api.spotify.com/v1/audio-analysis/18ZQtwHl6ni4lZyocy6Ohr,0.732,234540,0.535,18ZQtwHl6ni4lZyocy6Ohr,0.0,10,0.11,-6.545,0,0.143,143.962,4,https://api.spotify.com/v1/tracks/18ZQtwHl6ni4lZyocy6Ohr,audio_features,spotify:track:18ZQtwHl6ni4lZyocy6Ohr,0.331
78,0.574,https://api.spotify.com/v1/audio-analysis/1wlENIsHNc9Iz4K1pFKgOT,0.68,286995,0.623,1wlENIsHNc9Iz4K1pFKgOT,0.0,5,0.0933,-8.143,0,0.0793,120.922,4,https://api.spotify.com/v1/tracks/1wlENIsHNc9Iz4K1pFKgOT,audio_features,spotify:track:1wlENIsHNc9Iz4K1pFKgOT,0.472
79,0.425,https://api.spotify.com/v1/audio-analysis/6AHgVddvpK6wQpifbtInW1,0.539,306320,0.557,6AHgVddvpK6wQpifbtInW1,0.0,8,0.154,-8.288,1,0.458,174.824,3,https://api.spotify.com/v1/tracks/6AHgVddvpK6wQpifbtInW1,audio_features,spotify:track:6AHgVddvpK6wQpifbtInW1,0.261
80,0.0118,https://api.spotify.com/v1/audio-analysis/4HvYhaXDmmAW6ZmPcgPZca,0.782,244573,0.639,4HvYhaXDmmAW6ZmPcgPZca,2.04e-06,7,0.0969,-8.315,0,0.157,134.967,4,https://api.spotify.com/v1/tracks/4HvYhaXDmmAW6ZmPcgPZca,audio_features,spotify:track:4HvYhaXDmmAW6ZmPcgPZca,0.274
81,0.249,https://api.spotify.com/v1/audio-analysis/4ysXJQqi5zH0yz1R4sna52,0.632,172586,0.692,4ysXJQqi5zH0yz1R4sna52,6.6e-06,2,0.127,-5.443,1,0.342,82.528,3,https://api.spotify.com/v1/tracks/4ysXJQqi5zH0yz1R4sna52,audio_features,spotify:track:4ysXJQqi5zH0yz1R4sna52,0.443
82,0.142,https://api.spotify.com/v1/audio-analysis/1n4jwRVXdkK2U34nBDUKKT,0.357,118067,0.238,1n4jwRVXdkK2U34nBDUKKT,0.0859,8,0.55,-16.78,0,0.265,156.907,4,https://api.spotify.com/v1/tracks/1n4jwRVXdkK2U34nBDUKKT,audio_features,spotify:track:1n4jwRVXdkK2U34nBDUKKT,0.494
83,0.709,https://api.spotify.com/v1/audio-analysis/3v62aB4lMn6roGgG8Qbz5z,0.772,243547,0.565,3v62aB4lMn6roGgG8Qbz5z,5.28e-05,5,0.112,-8.714,0,0.256,116.102,4,https://api.spotify.com/v1/tracks/3v62aB4lMn6roGgG8Qbz5z,audio_features,spotify:track:3v62aB4lMn6roGgG8Qbz5z,0.462
84,0.146,https://api.spotify.com/v1/audio-analysis/0xCWuxvVaWKl15vFrCMFkG,0.789,289333,0.768,0xCWuxvVaWKl15vFrCMFkG,0.000789,0,0.0806,-5.316,0,0.032,116.185,5,https://api.spotify.com/v1/tracks/0xCWuxvVaWKl15vFrCMFkG,audio_features,spotify:track:0xCWuxvVaWKl15vFrCMFkG,0.624
85,0.0811,https://api.spotify.com/v1/audio-analysis/2DjWsDGgL1xNbhnr7f6t5F,0.692,193120,0.422,2DjWsDGgL1xNbhnr7f6t5F,0.0,2,0.0848,-10.533,1,0.0333,74.375,4,https://api.spotify.com/v1/tracks/2DjWsDGgL1xNbhnr7f6t5F,audio_features,spotify:track:2DjWsDGgL1xNbhnr7f6t5F,0.468
86,0.207,https://api.spotify.com/v1/audio-analysis/7dwnNn1mjiZJx7gClyEs6E,0.776,207067,0.546,7dwnNn1mjiZJx7gClyEs6E,3.03e-05,6,0.0849,-6.956,0,0.0971,96.008,4,https://api.spotify.com/v1/tracks/7dwnNn1mjiZJx7gClyEs6E,audio_features,spotify:track:7dwnNn1mjiZJx7gClyEs6E,0.307
87,0.0481,https://api.spotify.com/v1/audio-analysis/0dJhKHDhqu1QYWfMy54G3F,0.648,206897,0.668,0dJhKHDhqu1QYWfMy54G3F,0.00337,7,0.112,-5.835,0,0.0331,92.007,4,https://api.spotify.com/v1/tracks/0dJhKHDhqu1QYWfMy54G3F,audio_features,spotify:track:0dJhKHDhqu1QYWfMy54G3F,0.363
88,0.207,https://api.spotify.com/v1/audio-analysis/7F9vK8hNFMml4GtHsaXui6,0.683,190428,0.53,7F9vK8hNFMml4GtHsaXui6,0.0,5,0.394,-4.918,0,0.142,75.016,4,https://api.spotify.com/v1/tracks/7F9vK8hNFMml4GtHsaXui6,audio_features,spotify:track:7F9vK8hNFMml4GtHsaXui6,0.645
89,0.196,https://api.spotify.com/v1/audio-analysis/0FSmLzJo6mRBJfh7JbJjuC,0.769,182200,0.681,0FSmLzJo6mRBJfh7JbJjuC,0.0,0,0.151,-5.316,1,0.0576,120.045,4,https://api.spotify.com/v1/tracks/0FSmLzJo6mRBJfh7JbJjuC,audio_features,spotify:track:0FSmLzJo6mRBJfh7JbJjuC,0.821
90,0.0491,https://api.spotify.com/v1/audio-analysis/6NoVGd3nTHsmBV1yduWRta,0.63,297787,0.709,6NoVGd3nTHsmBV1yduWRta,0.00813,5,0.128,-8.15,0,0.0351,105.992,4,https://api.spotify.com/v1/tracks/6NoVGd3nTHsmBV1yduWRta,audio_features,spotify:track:6NoVGd3nTHsmBV1yduWRta,0.407
91,0.0738,https://api.spotify.com/v1/audio-analysis/3GOjD8hwXOxbTF3apTqSqX,0.514,287893,0.72,3GOjD8hwXOxbTF3apTqSqX,0.0,8,0.148,-5.189,1,0.322,96.237,3,https://api.spotify.com/v1/tracks/3GOjD8hwXOxbTF3apTqSqX,audio_features,spotify:track:3GOjD8hwXOxbTF3apTqSqX,0.478
92,0.175,https://api.spotify.com/v1/audio-analysis/1sCxVKWImDZSZKvG0U9B23,0.953,214648,0.41,1sCxVKWImDZSZKvG0U9B23,0.0,1,0.0768,-6.543,1,0.0705,121.074,4,https://api.spotify.com/v1/tracks/1sCxVKWImDZSZKvG0U9B23,audio_features,spotify:track:1sCxVKWImDZSZKvG0U9B23,0.718
93,0.214,https://api.spotify.com/v1/audio-analysis/1PSBzsahR2AKwLJgx8ehBj,0.697,239293,0.691,1PSBzsahR2AKwLJgx8ehBj,0.0,2,0.185,-4.757,1,0.146,137.853,4,https://api.spotify.com/v1/tracks/1PSBzsahR2AKwLJgx8ehBj,audio_features,spotify:track:1PSBzsahR2AKwLJgx8ehBj,0.305
94,0.061,https://api.spotify.com/v1/audio-analysis/4Km5HrUvYTaSUfiSGPJeQR,0.927,343150,0.665,4Km5HrUvYTaSUfiSGPJeQR,0.0,11,0.123,-5.313,1,0.244,127.076,4,https://api.spotify.com/v1/tracks/4Km5HrUvYTaSUfiSGPJeQR,audio_features,spotify:track:4Km5HrUvYTaSUfiSGPJeQR,0.175
95,0.624,https://api.spotify.com/v1/audio-analysis/5lvYLKGuBWNTpk505KUr1E,0.744,149827,0.789,5lvYLKGuBWNTpk505KUr1E,0.0,7,0.197,-6.778,0,0.286,89.987,4,https://api.spotify.com/v1/tracks/5lvYLKGuBWNTpk505KUr1E,audio_features,spotify:track:5lvYLKGuBWNTpk505KUr1E,0.599
96,0.0249,https://api.spotify.com/v1/audio-analysis/1A5yplwEk6cJbAL63L6bkp,0.75,160305,0.891,1A5yplwEk6cJbAL63L6bkp,6.48e-06,9,0.0569,-3.738,1,0.227,128.065,4,https://api.spotify.com/v1/tracks/1A5yplwEk6cJbAL63L6bkp,audio_features,spotify:track:1A5yplwEk6cJbAL63L6bkp,0.553
97,0.106,https://api.spotify.com/v1/audio-analysis/5d5p3ai9PLqp8bOCg7Orhu,0.71,270707,0.898,5d5p3ai9PLqp8bOCg7Orhu,0.0,1,0.913,-2.887,1,0.347,129.567,4,https://api.spotify.com/v1/tracks/5d5p3ai9PLqp8bOCg7Orhu,audio_features,spotify:track:5d5p3ai9PLqp8bOCg7Orhu,0.566
98,0.615,https://api.spotify.com/v1/audio-analysis/2PdPY7ugCRGX9TERhhEtPW,0.834,184133,0.882,2PdPY7ugCRGX9TERhhEtPW,0.0,11,0.202,-6.244,0,0.131,118.055,4,https://api.spotify.com/v1/tracks/2PdPY7ugCRGX9TERhhEtPW,audio_features,spotify:track:2PdPY7ugCRGX9TERhhEtPW,0.422
99,0.382,https://api.spotify.com/v1/audio-analysis/6npyDB4mn8MO1A1h666FTk,0.612,286093,0.585,6npyDB4mn8MO1A1h666FTk,0.0,1,0.111,-7.792,0,0.0598,132.962,4,https://api.spotify.com/v1/tracks/6npyDB4mn8MO1A1h666FTk,audio_features,spotify:track:6npyDB4mn8MO1A1h666FTk,0.267
100,0.414,https://api.spotify.com/v1/audio-analysis/6ADBipUwQIzKBHJaAeh2uK,0.797,197067,0.761,6ADBipUwQIzKBHJaAeh2uK,0.0,10,0.233,-4.442,0,0.381,119.992,4,https://api.spotify.com/v1/tracks/6ADBipUwQIzKBHJaAeh2uK,audio_features,spotify:track:6ADBipUwQIzKBHJaAeh2uK,0.475
101,0.299,https://api.spotify.com/v1/audio-analysis/7JG9WMWfBP257y6FkedW58,0.648,165760,0.537,7JG9WMWfBP257y6FkedW58,0.0,10,0.15,-6.433,1,0.48,124.047,4,https://api.spotify.com/v1/tracks/7JG9WMWfBP257y6FkedW58,audio_features,spotify:track:7JG9WMWfBP257y6FkedW58,0.172
102,0.0525,https://api.spotify.com/v1/audio-analysis/53Y0kdCa1CZ9gRqEuknfwy,0.599,193333,0.869,53Y0kdCa1CZ9gRqEuknfwy,0.00719,0,0.103,-3.697,1,0.0789,108.061,4,https://api.spotify.com/v1/tracks/53Y0kdCa1CZ9gRqEuknfwy,audio_features,spotify:track:53Y0kdCa1CZ9gRqEuknfwy,0.593
103,0.0151,https://api.spotify.com/v1/audio-analysis/5eqK0tbzUPo2SoeZsov04s,0.884,220307,0.346,5eqK0tbzUPo2SoeZsov04s,7.04e-06,8,0.0871,-8.228,0,0.351,75.016,4,https://api.spotify.com/v1/tracks/5eqK0tbzUPo2SoeZsov04s,audio_features,spotify:track:5eqK0tbzUPo2SoeZsov04s,0.376
104,0.000747,https://api.spotify.com/v1/audio-analysis/4P57hnx1SK88ULEcQls2vV,0.764,194531,0.925,4P57hnx1SK88ULEcQls2vV,0.136,1,0.218,-1.997,1,0.0974,127.948,4,https://api.spotify.com/v1/tracks/4P57hnx1SK88ULEcQls2vV,audio_features,spotify:track:4P57hnx1SK88ULEcQls2vV,0.456
105,0.448,https://api.spotify.com/v1/audio-analysis/3Lfiu5sZ4M4B6JaKMBc0FU,0.747,191147,0.76,3Lfiu5sZ4M4B6JaKMBc0FU,0.0,1,0.153,-4.294,1,0.187,99.975,4,https://api.spotify.com/v1/tracks/3Lfiu5sZ4M4B6JaKMBc0FU,audio_features,spotify:track:3Lfiu5sZ4M4B6JaKMBc0FU,0.682
106,0.327,https://api.spotify.com/v1/audio-analysis/4Hvrekztmt7VM5CsCL44Uv,0.796,189160,0.742,4Hvrekztmt7VM5CsCL44Uv,0.0,4,0.114,-5.966,0,0.0937,132.057,4,https://api.spotify.com/v1/tracks/4Hvrekztmt7VM5CsCL44Uv,audio_features,spotify:track:4Hvrekztmt7VM5CsCL44Uv,0.545
107,0.000704,https://api.spotify.com/v1/audio-analysis/75FDPwaULRdYDn4StFN2rT,0.909,224613,0.546,75FDPwaULRdYDn4StFN2rT,0.000823,8,0.36,-7.513,1,0.175,138.043,4,https://api.spotify.com/v1/tracks/75FDPwaULRdYDn4StFN2rT,audio_features,spotify:track:75FDPwaULRdYDn4StFN2rT,0.0986
108,0.275,https://api.spotify.com/v1/audio-analysis/0LMv3sc83AI7tJCkvSWPvO,0.747,164108,0.626,0LMv3sc83AI7tJCkvSWPvO,1.52e-05,11,0.107,-5.985,0,0.271,131.607,4,https://api.spotify.com/v1/tracks/0LMv3sc83AI7tJCkvSWPvO,audio_features,spotify:track:0LMv3sc83AI7tJCkvSWPvO,0.582
109,0.0605,https://api.spotify.com/v1/audio-analysis/304PuILcpf5W0OmDEirIga,0.584,225920,0.789,304PuILcpf5W0OmDEirIga,0.0,7,0.15,-5.969,1,0.0424,138.893,4,https://api.spotify.com/v1/tracks/304PuILcpf5W0OmDEirIga,audio_features,spotify:track:304PuILcpf5W0OmDEirIga,0.0398
110,0.336,https://api.spotify.com/v1/audio-analysis/2KiHXiqQA2dHiLfeSxtTeP,0.772,201960,0.783,2KiHXiqQA2dHiLfeSxtTeP,0.0,8,0.163,-6.257,0,0.0353,103.079,4,https://api.spotify.com/v1/tracks/2KiHXiqQA2dHiLfeSxtTeP,audio_features,spotify:track:2KiHXiqQA2dHiLfeSxtTeP,0.71
111,0.194,https://api.spotify.com/v1/audio-analysis/2KklXplRtxMsBYo474Es0w,0.779,161322,0.666,2KklXplRtxMsBYo474Es0w,0.000556,5,0.0576,-7.361,1,0.0482,123.024,4,https://api.spotify.com/v1/tracks/2KklXplRtxMsBYo474Es0w,audio_features,spotify:track:2KklXplRtxMsBYo474Es0w,0.507
112,0.223,https://api.spotify.com/v1/audio-analysis/3GM83vbkQdpY6PFPP9WZ8Z,0.548,226400,0.583,3GM83vbkQdpY6PFPP9WZ8Z,0.00116,6,0.129,-6.406,1,0.0565,92.882,4,https://api.spotify.com/v1/tracks/3GM83vbkQdpY6PFPP9WZ8Z,audio_features,spotify:track:3GM83vbkQdpY6PFPP9WZ8Z,0.162
113,0.0868,https://api.spotify.com/v1/audio-analysis/2DlIwu1iDTILEMXA7MUotn,0.412,250053,0.619,2DlIwu1iDTILEMXA7MUotn,2.55e-06,7,0.4,-6.39,1,0.0725,95.977,4,https://api.spotify.com/v1/tracks/2DlIwu1iDTILEMXA7MUotn,audio_features,spotify:track:2DlIwu1iDTILEMXA7MUotn,0.234
114,0.161,https://api.spotify.com/v1/audio-analysis/2bqexboOK1opJI8vjq3ISh,0.836,183573,0.787,2bqexboOK1opJI8vjq3ISh,0.0,4,0.32,-5.795,0,0.308,144.147,4,https://api.spotify.com/v1/tracks/2bqexboOK1opJI8vjq3ISh,audio_features,spotify:track:2bqexboOK1opJI8vjq3ISh,0.817
115,0.166,https://api.spotify.com/v1/audio-analysis/2XDhuJvvx2wcIROXbfTTYr,0.886,315347,0.488,2XDhuJvvx2wcIROXbfTTYr,0.0,1,0.343,-5.628,0,0.184,130.064,4,https://api.spotify.com/v1/tracks/2XDhuJvvx2wcIROXbfTTYr,audio_features,spotify:track:2XDhuJvvx2wcIROXbfTTYr,0.114
116,0.0817,https://api.spotify.com/v1/audio-analysis/2mFVt6vCOcR71lw3kY2UZB,0.604,223469,0.898,2mFVt6vCOcR71lw3kY2UZB,0.00231,8,0.123,-3.438,0,0.0657,144.958,4,https://api.spotify.com/v1/tracks/2mFVt6vCOcR71lw3kY2UZB,audio_features,spotify:track:2mFVt6vCOcR71lw3kY2UZB,0.683
117,0.597,https://api.spotify.com/v1/audio-analysis/5aGgUjJN0WTk5ntN8KIpHr,0.801,193160,0.641,5aGgUjJN0WTk5ntN8KIpHr,0.0,11,0.0991,-5.916,0,0.169,123.02,4,https://api.spotify.com/v1/tracks/5aGgUjJN0WTk5ntN8KIpHr,audio_features,spotify:track:5aGgUjJN0WTk5ntN8KIpHr,0.162
118,0.491,https://api.spotify.com/v1/audio-analysis/00X2yv2vrtritPt2CZnUTZ,0.784,190067,0.7,00X2yv2vrtritPt2CZnUTZ,0.0,7,0.108,-7.649,0,0.108,82.028,4,https://api.spotify.com/v1/tracks/00X2yv2vrtritPt2CZnUTZ,audio_features,spotify:track:00X2yv2vrtritPt2CZnUTZ,0.769
119,0.282,https://api.spotify.com/v1/audio-analysis/1hVEHazr1EDumcrGlEU5XF,0.799,229760,0.525,1hVEHazr1EDumcrGlEU5XF,0.0,2,0.0892,-6.448,1,0.354,139.999,4,https://api.spotify.com/v1/tracks/1hVEHazr1EDumcrGlEU5XF,audio_features,spotify:track:1hVEHazr1EDumcrGlEU5XF,0.0608
120,0.52,https://api.spotify.com/v1/audio-analysis/6SznMYPQJHzr3IwsAHLId2,0.738,176747,0.677,6SznMYPQJHzr3IwsAHLId2,0.0,7,0.133,-5.121,1,0.0824,127.067,4,https://api.spotify.com/v1/tracks/6SznMYPQJHzr3IwsAHLId2,audio_features,spotify:track:6SznMYPQJHzr3IwsAHLId2,0.882
121,0.189,https://api.spotify.com/v1/audio-analysis/75150PNLhk4LZwCe3ytsUq,0.661,151013,0.79,75150PNLhk4LZwCe3ytsUq,0.0,2,0.217,-4.641,0,0.229,154.952,4,https://api.spotify.com/v1/tracks/75150PNLhk4LZwCe3ytsUq,audio_features,spotify:track:75150PNLhk4LZwCe3ytsUq,0.708
122,0.402,https://api.spotify.com/v1/audio-analysis/1TZO2mDQN2RzcsSIAITAas,0.56,281773,0.643,1TZO2mDQN2RzcsSIAITAas,0.0262,0,0.0652,-8.283,1,0.032,113.033,4,https://api.spotify.com/v1/tracks/1TZO2mDQN2RzcsSIAITAas,audio_features,spotify:track:1TZO2mDQN2RzcsSIAITAas,0.123
123,0.0236,https://api.spotify.com/v1/audio-analysis/5ChkMS8OtdzJeqyybCc9R5,0.92,293827,0.654,5ChkMS8OtdzJeqyybCc9R5,0.0158,11,0.0359,-3.051,0,0.0401,117.046,4,https://api.spotify.com/v1/tracks/5ChkMS8OtdzJeqyybCc9R5,audio_features,spotify:track:5ChkMS8OtdzJeqyybCc9R5,0.847
124,0.407,https://api.spotify.com/v1/audio-analysis/4Ywtznk2e3DL1XVme4ckTa,0.643,192790,0.758,4Ywtznk2e3DL1XVme4ckTa,0.0,1,0.144,-4.955,0,0.76,139.073,4,https://api.spotify.com/v1/tracks/4Ywtznk2e3DL1XVme4ckTa,audio_features,spotify:track:4Ywtznk2e3DL1XVme4ckTa,0.288
125,0.101,https://api.spotify.com/v1/audio-analysis/5ursdjmzI73WAw0OPZx3qC,0.82,216480,0.761,5ursdjmzI73WAw0OPZx3qC,0.0,2,0.0839,-5.754,1,0.27,115.977,4,https://api.spotify.com/v1/tracks/5ursdjmzI73WAw0OPZx3qC,audio_features,spotify:track:5ursdjmzI73WAw0OPZx3qC,0.762
126,0.0115,https://api.spotify.com/v1/audio-analysis/44p0C72gL2FbjWbzkUFfTf,0.438,252440,0.805,44p0C72gL2FbjWbzkUFfTf,0.000667,5,0.133,-4.284,0,0.0728,150.174,4,https://api.spotify.com/v1/tracks/44p0C72gL2FbjWbzkUFfTf,audio_features,spotify:track:44p0C72gL2FbjWbzkUFfTf,0.31
127,0.142,https://api.spotify.com/v1/audio-analysis/6fujklziTHa8uoM5OQSfIo,0.794,291893,0.632,6fujklziTHa8uoM5OQSfIo,0.0,0,0.128,-6.163,1,0.0649,145.926,4,https://api.spotify.com/v1/tracks/6fujklziTHa8uoM5OQSfIo,audio_features,spotify:track:6fujklziTHa8uoM5OQSfIo,0.355
128,0.0041,https://api.spotify.com/v1/audio-analysis/6xiBw5s8JrFnEjrkz3jpUO,0.617,198415,0.676,6xiBw5s8JrFnEjrkz3jpUO,1.11e-06,3,0.105,-7.845,0,0.0339,95.002,4,https://api.spotify.com/v1/tracks/6xiBw5s8JrFnEjrkz3jpUO,audio_features,spotify:track:6xiBw5s8JrFnEjrkz3jpUO,0.402
129,0.4,https://api.spotify.com/v1/audio-analysis/7jCgPNvhv49ndkJWrV6lEh,0.817,206080,0.688,7jCgPNvhv49ndkJWrV6lEh,0.0,11,0.162,-5.945,1,0.118,119.986,4,https://api.spotify.com/v1/tracks/7jCgPNvhv49ndkJWrV6lEh,audio_features,spotify:track:7jCgPNvhv49ndkJWrV6lEh,0.233
130,0.46,https://api.spotify.com/v1/audio-analysis/73QGBWARE8X8sx2gO22oEF,0.764,251360,0.56,73QGBWARE8X8sx2gO22oEF,0.0,10,0.1,-8.692,0,0.364,139.88,4,https://api.spotify.com/v1/tracks/73QGBWARE8X8sx2gO22oEF,audio_features,spotify:track:73QGBWARE8X8sx2gO22oEF,0.331
131,0.0521,https://api.spotify.com/v1/audio-analysis/2XlHu0HcujBCkWMdIAvrqt,0.724,216558,0.548,2XlHu0HcujBCkWMdIAvrqt,7.4e-06,7,0.104,-8.062,0,0.0497,98.017,4,https://api.spotify.com/v1/tracks/2XlHu0HcujBCkWMdIAvrqt,audio_features,spotify:track:2XlHu0HcujBCkWMdIAvrqt,0.392
132,0.0658,https://api.spotify.com/v1/audio-analysis/5FOAptZGxeMAO0BJSQh2fc,0.721,211547,0.518,5FOAptZGxeMAO0BJSQh2fc,0.000113,9,0.069,-7.619,1,0.0719,96.988,4,https://api.spotify.com/v1/tracks/5FOAptZGxeMAO0BJSQh2fc,audio_features,spotify:track:5FOAptZGxeMAO0BJSQh2fc,0.231
133,0.042,https://api.spotify.com/v1/audio-analysis/0ru2WYJ9xIMwc5MmU4MyOg,0.66,194000,0.598,0ru2WYJ9xIMwc5MmU4MyOg,0.0444,11,0.116,-9.707,0,0.0491,120.003,4,https://api.spotify.com/v1/tracks/0ru2WYJ9xIMwc5MmU4MyOg,audio_features,spotify:track:0ru2WYJ9xIMwc5MmU4MyOg,0.521
134,0.503,https://api.spotify.com/v1/audio-analysis/4s7OqcUEyLJ1RkbzBopRGt,0.891,235453,0.699,4s7OqcUEyLJ1RkbzBopRGt,0.0,3,0.0926,-5.75,0,0.0756,94.928,4,https://api.spotify.com/v1/tracks/4s7OqcUEyLJ1RkbzBopRGt,audio_features,spotify:track:4s7OqcUEyLJ1RkbzBopRGt,0.566
135,0.018,https://api.spotify.com/v1/audio-analysis/5GhWx7Hzju2oRyhVY6k9QH,0.808,213520,0.725,5GhWx7Hzju2oRyhVY6k9QH,0.0,8,0.117,-3.914,1,0.0626,125.952,4,https://api.spotify.com/v1/tracks/5GhWx7Hzju2oRyhVY6k9QH,audio_features,spotify:track:5GhWx7Hzju2oRyhVY6k9QH,0.186
136,0.0188,https://api.spotify.com/v1/audio-analysis/2eAAEa8pxKF7My0EO4rFgR,0.654,178583,0.796,2eAAEa8pxKF7My0EO4rFgR,0.0,2,0.0948,-4.761,0,0.122,108.854,4,https://api.spotify.com/v1/tracks/2eAAEa8pxKF7My0EO4rFgR,audio_features,spotify:track:2eAAEa8pxKF7My0EO4rFgR,0.491
137,0.512,https://api.spotify.com/v1/audio-analysis/01AMyxa2veAFef5xqRpJtm,0.648,256285,0.759,01AMyxa2veAFef5xqRpJtm,2.65e-06,3,0.109,-6.523,1,0.153,119.772,4,https://api.spotify.com/v1/tracks/01AMyxa2veAFef5xqRpJtm,audio_features,spotify:track:01AMyxa2veAFef5xqRpJtm,0.425
138,0.00381,https://api.spotify.com/v1/audio-analysis/0Rz1KXsP4bhGxs0ffySSSn,0.866,263827,0.606,0Rz1KXsP4bhGxs0ffySSSn,6.5e-06,7,0.0861,-4.762,1,0.04,119.991,4,https://api.spotify.com/v1/tracks/0Rz1KXsP4bhGxs0ffySSSn,audio_features,spotify:track:0Rz1KXsP4bhGxs0ffySSSn,0.838
139,0.102,https://api.spotify.com/v1/audio-analysis/6L6yn9GeVqnlWX1npp6rAK,0.443,214760,0.61,6L6yn9GeVqnlWX1npp6rAK,0.0,10,0.11,-7.437,0,0.35,88.377,4,https://api.spotify.com/v1/tracks/6L6yn9GeVqnlWX1npp6rAK,audio_features,spotify:track:6L6yn9GeVqnlWX1npp6rAK,0.596
140,0.418,https://api.spotify.com/v1/audio-analysis/0yv5vkoXKYOnkLV8rl9Qvh,0.815,176800,0.557,0yv5vkoXKYOnkLV8rl9Qvh,0.0,0,0.0936,-8.16,0,0.162,95.457,4,https://api.spotify.com/v1/tracks/0yv5vkoXKYOnkLV8rl9Qvh,audio_features,spotify:track:0yv5vkoXKYOnkLV8rl9Qvh,0.555
141,0.0672,https://api.spotify.com/v1/audio-analysis/2771LMNxwf62FTAdpJMQfM,0.929,223962,0.723,2771LMNxwf62FTAdpJMQfM,0.0,11,0.346,-5.792,0,0.109,125.022,4,https://api.spotify.com/v1/tracks/2771LMNxwf62FTAdpJMQfM,audio_features,spotify:track:2771LMNxwf62FTAdpJMQfM,0.458
142,0.388,https://api.spotify.com/v1/audio-analysis/6SIBuEtE0UX6YtndMuWjnX,0.715,281027,0.764,6SIBuEtE0UX6YtndMuWjnX,0.0,9,0.0948,-2.944,1,0.419,90.923,3,https://api.spotify.com/v1/tracks/6SIBuEtE0UX6YtndMuWjnX,audio_features,spotify:track:6SIBuEtE0UX6YtndMuWjnX,0.567
143,0.145,https://api.spotify.com/v1/audio-analysis/4nDfc6F2uVcc6wdG7kBzWO,0.468,214760,0.515,4nDfc6F2uVcc6wdG7kBzWO,0.0,6,0.132,-6.578,1,0.0665,86.21,4,https://api.spotify.com/v1/tracks/4nDfc6F2uVcc6wdG7kBzWO,audio_features,spotify:track:4nDfc6F2uVcc6wdG7kBzWO,0.187
144,0.115,https://api.spotify.com/v1/audio-analysis/14oOKFGuXu8DqvOe1W8vao,0.797,227292,0.791,14oOKFGuXu8DqvOe1W8vao,6e-05,6,0.144,-5.799,1,0.0626,106.044,4,https://api.spotify.com/v1/tracks/14oOKFGuXu8DqvOe1W8vao,audio_features,spotify:track:14oOKFGuXu8DqvOe1W8vao,0.516
145,0.111,https://api.spotify.com/v1/audio-analysis/61WbtB6ujkpNAsAf5LjF4b,0.797,227822,0.792,61WbtB6ujkpNAsAf5LjF4b,7.88e-05,6,0.24,-5.758,1,0.0607,106.038,4,https://api.spotify.com/v1/tracks/61WbtB6ujkpNAsAf5LjF4b,audio_features,spotify:track:61WbtB6ujkpNAsAf5LjF4b,0.54
146,0.473,https://api.spotify.com/v1/audio-analysis/7f0Nl31UzFBI7izAXdfp88,0.942,123387,0.663,7f0Nl31UzFBI7izAXdfp88,0.0,2,0.237,-5.91,0,0.12,130.068,4,https://api.spotify.com/v1/tracks/7f0Nl31UzFBI7izAXdfp88,audio_features,spotify:track:7f0Nl31UzFBI7izAXdfp88,0.429
